CODIGO_UNICO,FILA_ORIGEN,COLUMNA,VALOR_ACTUAL,VALOR_PROPUESTO,FUENTE_PROPUESTA,TIPO_REGLA,CONFIANZA,DICTAMEN_CELDA,OBSERVACION
I162S2C13J1V1,25,Mención o Especialidad,REVISAR,,SIN_FUENTE_EXPLICITA_EN_BASES_ACTUALES,SIN_FUENTE,NULA,REVISAR_CORRECTO_SIN_FUENTE,SIN_FUENTE_EXPLICITA_EN_BASES_ACTUALES
I162S2C13J1V1,25,Año de inicio de Actividades,REVISAR,,DICCIONARIO.ANIO_INICIO,SIN_FUENTE,NULA,REVISAR_CORRECTO_SIN_FUENTE,Diccionario no trae valor usable para este campo.
I162S2C13J1V1,25,Área del Conocimiento,REVISAR,,DICCIONARIO.AREA_ACTUAL,SIN_FUENTE,NULA,REVISAR_CORRECTO_SIN_FUENTE,Diccionario no trae valor usable para este campo.
I162S2C13J1V1,25,Sub Área,REVISAR,,SIN_TABLA_OFICIAL_DE_EQUIVALENCIA_AREA,SIN_FUENTE,NULA,REVISAR_CORRECTO_SIN_FUENTE,SIN_TABLA_OFICIAL_DE_EQUIVALENCIA_AREA
I162S2C13J1V1,25,Carrera Genérica,REVISAR,,SIN_TABLA_OFICIAL_DE_EQUIVALENCIA_AREA,SIN_FUENTE,NULA,REVISAR_CORRECTO_SIN_FUENTE,SIN_TABLA_OFICIAL_DE_EQUIVALENCIA_AREA
I162S2C13J1V1,25,Título que otorga el programa,REVISAR,,DICCIONARIO.NOMBRE_TITULO,SIN_FUENTE,NULA,REVISAR_CORRECTO_SIN_FUENTE,Diccionario no trae valor usable para este campo.
I162S2C13J1V1,25,Grado Académico que otorga el programa,REVISAR,,SIN_FUENTE_EXPLICITA_EN_BASES_ACTUALES,SIN_FUENTE,NULA,REVISAR_CORRECTO_SIN_FUENTE,SIN_FUENTE_EXPLICITA_EN_BASES_ACTUALES
I162S2C13J1V1,25,Dependencia,REVISAR,,SIN_FUENTE_EXPLICITA_EN_BASES_ACTUALES,SIN_FUENTE,NULA,REVISAR_CORRECTO_SIN_FUENTE,SIN_FUENTE_EXPLICITA_EN_BASES_ACTUALES
I162S2C13J1V1,25,Régimen,REVISAR,,DICCIONARIO.REGIMEN,SIN_FUENTE,NULA,REVISAR_CORRECTO_SIN_FUENTE,Diccionario no trae valor usable para este campo.
I162S2C13J1V1,25,Ingreso Directo,REVISAR,,DICCIONARIO.REQUISITO_INGRESO,SIN_FUENTE,NULA,REVISAR_CORRECTO_SIN_FUENTE,Diccionario no trae valor usable para este campo.
I162S2C13J1V1,25,Ingreso desde un plan Común,REVISAR,,SIN_FUENTE_EXPLICITA_EN_BASES_ACTUALES,SIN_FUENTE,NULA,REVISAR_CORRECTO_SIN_FUENTE,SIN_FUENTE_EXPLICITA_EN_BASES_ACTUALES
I162S2C13J1V1,25,Ingreso desde Bachillerato,REVISAR,,SIN_FUENTE_EXPLICITA_EN_BASES_ACTUALES,SIN_FUENTE,NULA,REVISAR_CORRECTO_SIN_FUENTE,SIN_FUENTE_EXPLICITA_EN_BASES_ACTUALES
I162S2C13J1V1,25,Otro Tipo de Ingreso,REVISAR,,SIN_FUENTE_EXPLICITA_EN_BASES_ACTUALES,SIN_FUENTE,NULA,REVISAR_CORRECTO_SIN_FUENTE,SIN_FUENTE_EXPLICITA_EN_BASES_ACTUALES
I162S2C13J1V1,25,Ingreso otro,REVISAR,,SIN_FUENTE_EXPLICITA_EN_BASES_ACTUALES,SIN_FUENTE,NULA,REVISAR_CORRECTO_SIN_FUENTE,SIN_FUENTE_EXPLICITA_EN_BASES_ACTUALES
I162S2C13J1V1,25,ANIO_INICIO,REVISAR,,DICCIONARIO.ANIO_INICIO,SIN_FUENTE,NULA,REVISAR_CORRECTO_SIN_FUENTE,Diccionario no trae valor usable.
I162S2C13J1V1,25,REGIMEN,REVISAR,,DICCIONARIO.REGIMEN,SIN_FUENTE,NULA,REVISAR_CORRECTO_SIN_FUENTE,Diccionario no trae valor usable.
I162S2C13J1V1,25,DURACION_REGIMEN,REVISAR,,DICCIONARIO.DURACION_REGIMEN,SIN_FUENTE,NULA,REVISAR_CORRECTO_SIN_FUENTE,Diccionario no trae valor usable.
I162S2C13J1V1,25,NOMBRE_TITULO,REVISAR,,DICCIONARIO.NOMBRE_TITULO,SIN_FUENTE,NULA,REVISAR_CORRECTO_SIN_FUENTE,Diccionario no trae valor usable.
I162S2C13J1V1,25,ACREDITACION,REVISAR,,DICCIONARIO.ACREDITACION,SIN_FUENTE,NULA,REVISAR_CORRECTO_SIN_FUENTE,Diccionario no trae valor usable.
I162S2C13J1V1,25,REQUISITO_INGRESO,REVISAR,,DICCIONARIO.REQUISITO_INGRESO,SIN_FUENTE,NULA,REVISAR_CORRECTO_SIN_FUENTE,Diccionario no trae valor usable.
I162S2C13J1V1,25,SEMESTRES_RECONOCIDOS,REVISAR,,DICCIONARIO.SEMESTRES_RECONOCIDOS,SIN_FUENTE,NULA,REVISAR_CORRECTO_SIN_FUENTE,Diccionario no trae valor usable.
I162S2C13J1V1,25,AREA_ACTUAL,REVISAR,,DICCIONARIO.AREA_ACTUAL,SIN_FUENTE,NULA,REVISAR_CORRECTO_SIN_FUENTE,Diccionario no trae valor usable.
I162S2C13J1V1,25,AREA_ADMIN_DERECHO,REVISAR,,DICCIONARIO.AREA_ADMIN_DERECHO,SIN_FUENTE,NULA,REVISAR_CORRECTO_SIN_FUENTE,Diccionario no trae valor usable.
I162S2C13J1V1,25,AREA_AGRI_SILVI_PESCA_VET,REVISAR,,DICCIONARIO.AREA_AGRI_SILVI_PESCA_VET,SIN_FUENTE,NULA,REVISAR_CORRECTO_SIN_FUENTE,Diccionario no trae valor usable.
I162S2C13J1V1,25,AREA_ARTES_HUMANIDADES,REVISAR,,DICCIONARIO.AREA_ARTES_HUMANIDADES,SIN_FUENTE,NULA,REVISAR_CORRECTO_SIN_FUENTE,Diccionario no trae valor usable.
I162S2C13J1V1,25,AREA_CIENCIAS_NAT_MAT_ESTAD,REVISAR,,DICCIONARIO.AREA_CIENCIAS_NAT_MAT_ESTAD,SIN_FUENTE,NULA,REVISAR_CORRECTO_SIN_FUENTE,Diccionario no trae valor usable.
I162S2C13J1V1,25,AREA_CS_SOCIAL_PERIODISMO_INFO,REVISAR,,DICCIONARIO.AREA_CS_SOCIAL_PERIODISMO_INFO,SIN_FUENTE,NULA,REVISAR_CORRECTO_SIN_FUENTE,Diccionario no trae valor usable.
I162S2C13J1V1,25,AREA_EDUCACION,REVISAR,,DICCIONARIO.AREA_EDUCACION,SIN_FUENTE,NULA,REVISAR_CORRECTO_SIN_FUENTE,Diccionario no trae valor usable.
I162S2C13J1V1,25,AREA_INGE_INDUSTRIA_CONSTRUC,REVISAR,,DICCIONARIO.AREA_INGE_INDUSTRIA_CONSTRUC,SIN_FUENTE,NULA,REVISAR_CORRECTO_SIN_FUENTE,Diccionario no trae valor usable.
I162S2C13J1V1,25,AREA_SALUD_BIENESTAR,REVISAR,,DICCIONARIO.AREA_SALUD_BIENESTAR,SIN_FUENTE,NULA,REVISAR_CORRECTO_SIN_FUENTE,Diccionario no trae valor usable.
I162S2C13J1V1,25,AREA_SERVICIOS,REVISAR,,DICCIONARIO.AREA_SERVICIOS,SIN_FUENTE,NULA,REVISAR_CORRECTO_SIN_FUENTE,Diccionario no trae valor usable.
I162S2C13J1V1,25,AREA_TECNO_INFO_COMUNICA,REVISAR,,DICCIONARIO.AREA_TECNO_INFO_COMUNICA,SIN_FUENTE,NULA,REVISAR_CORRECTO_SIN_FUENTE,Diccionario no trae valor usable.
I162S2C13J1V1,25,VACANTES_PRIMER_SEMESTRE,REVISAR,,DICCIONARIO.VACANTES_PRIMER_SEMESTRE,SIN_FUENTE,NULA,REVISAR_CORRECTO_SIN_FUENTE,Diccionario no trae valor usable.
I162S2C13J1V1,25,VACANTES_SEGUNDO_SEMESTRE,REVISAR,,DICCIONARIO.VACANTES_SEGUNDO_SEMESTRE,SIN_FUENTE,NULA,REVISAR_CORRECTO_SIN_FUENTE,Diccionario no trae valor usable.
I162S2C13J1V1,25,FECHA_ADMISION_INICIAL,REVISAR,,SIN_FUENTE_ARANCELARIA_EN_BASES_ACTUALES,SIN_FUENTE,NULA,REVISAR_CORRECTO_SIN_FUENTE,SIN_FUENTE_ARANCELARIA_EN_BASES_ACTUALES
I162S2C13J1V1,25,MALLA_CURRICULAR,REVISAR,,SIN_FUENTE_ARANCELARIA_EN_BASES_ACTUALES,SIN_FUENTE,NULA,REVISAR_CORRECTO_SIN_FUENTE,SIN_FUENTE_ARANCELARIA_EN_BASES_ACTUALES
I162S2C13J1V1,25,PERFIL_EGRESO,REVISAR,,SIN_FUENTE_ARANCELARIA_EN_BASES_ACTUALES,SIN_FUENTE,NULA,REVISAR_CORRECTO_SIN_FUENTE,SIN_FUENTE_ARANCELARIA_EN_BASES_ACTUALES
I162S2C13J1V1,25,TEXTO_REQUISITO_INGRESO,REVISAR,,SIN_FUENTE_EXPLICITA_EN_BASES_ACTUALES,SIN_FUENTE,NULA,REVISAR_CORRECTO_SIN_FUENTE,SIN_FUENTE_EXPLICITA_EN_BASES_ACTUALES
I162S2C13J1V1,25,LICENCIA_ENS_MEDIA,REVISAR,,SIN_FUENTE_EXPLICITA_EN_BASES_ACTUALES,SIN_FUENTE,NULA,REVISAR_CORRECTO_SIN_FUENTE,SIN_FUENTE_EXPLICITA_EN_BASES_ACTUALES
I162S2C13J1V1,25,NOTAS_ENS_MEDIA,REVISAR,,SIN_FUENTE_EXPLICITA_EN_BASES_ACTUALES,SIN_FUENTE,NULA,REVISAR_CORRECTO_SIN_FUENTE,SIN_FUENTE_EXPLICITA_EN_BASES_ACTUALES
I162S2C13J1V1,25,PROMEDIO_MIN_ENS_MEDIA,REVISAR,,SIN_FUENTE_EXPLICITA_EN_BASES_ACTUALES,SIN_FUENTE,NULA,REVISAR_CORRECTO_SIN_FUENTE,SIN_FUENTE_EXPLICITA_EN_BASES_ACTUALES
I162S2C13J1V1,25,RECONOCIMIENTOS_APREN_PREVIOS,REVISAR,,SIN_FUENTE_EXPLICITA_EN_BASES_ACTUALES,SIN_FUENTE,NULA,REVISAR_CORRECTO_SIN_FUENTE,SIN_FUENTE_EXPLICITA_EN_BASES_ACTUALES
I162S2C13J1V1,25,EXPERIENCIA_LABORAL,REVISAR,,SIN_FUENTE_EXPLICITA_EN_BASES_ACTUALES,SIN_FUENTE,NULA,REVISAR_CORRECTO_SIN_FUENTE,SIN_FUENTE_EXPLICITA_EN_BASES_ACTUALES
I162S2C13J1V1,25,OTROS_REQUISITOS,REVISAR,,SIN_FUENTE_EXPLICITA_EN_BASES_ACTUALES,SIN_FUENTE,NULA,REVISAR_CORRECTO_SIN_FUENTE,SIN_FUENTE_EXPLICITA_EN_BASES_ACTUALES
I162S2C13J1V1,25,MAIL_DIFUSION_CARRERA,REVISAR,,SIN_FUENTE_ARANCELARIA_EN_BASES_ACTUALES,SIN_FUENTE,NULA,REVISAR_CORRECTO_SIN_FUENTE,SIN_FUENTE_ARANCELARIA_EN_BASES_ACTUALES
I162S2C13J1V1,25,FORMATO_VALOR,REVISAR,,SIN_FUENTE_ARANCELARIA_EN_BASES_ACTUALES,SIN_FUENTE,NULA,REVISAR_CORRECTO_SIN_FUENTE,SIN_FUENTE_ARANCELARIA_EN_BASES_ACTUALES
I162S2C13J1V1,25,VALOR_MATRICULA_ANUAL,REVISAR,,SIN_FUENTE_ARANCELARIA_EN_BASES_ACTUALES,SIN_FUENTE,NULA,REVISAR_CORRECTO_SIN_FUENTE,SIN_FUENTE_ARANCELARIA_EN_BASES_ACTUALES
I162S2C13J1V1,25,COSTO_TITULACION,REVISAR,,SIN_FUENTE_ARANCELARIA_EN_BASES_ACTUALES,SIN_FUENTE,NULA,REVISAR_CORRECTO_SIN_FUENTE,SIN_FUENTE_ARANCELARIA_EN_BASES_ACTUALES
I162S2C13J1V1,25,VALOR_CERTIFICADO_DIPLOMA,REVISAR,,SIN_FUENTE_ARANCELARIA_EN_BASES_ACTUALES,SIN_FUENTE,NULA,REVISAR_CORRECTO_SIN_FUENTE,SIN_FUENTE_ARANCELARIA_EN_BASES_ACTUALES
I162S2C13J1V1,25,ARANCEL_ANUAL,REVISAR,,SIN_FUENTE_ARANCELARIA_EN_BASES_ACTUALES,SIN_FUENTE,NULA,REVISAR_CORRECTO_SIN_FUENTE,SIN_FUENTE_ARANCELARIA_EN_BASES_ACTUALES
I162S2C13J1V1,25,VIGENCIA_CARRERA,REVISAR,,SIN_FUENTE_EXPLICITA_EN_BASES_ACTUALES,SIN_FUENTE,NULA,REVISAR_CORRECTO_SIN_FUENTE,SIN_FUENTE_EXPLICITA_EN_BASES_ACTUALES
I162S2C13J2V1,26,Mención o Especialidad,REVISAR,,SIN_FUENTE_EXPLICITA_EN_BASES_ACTUALES,SIN_FUENTE,NULA,REVISAR_CORRECTO_SIN_FUENTE,SIN_FUENTE_EXPLICITA_EN_BASES_ACTUALES
I162S2C13J2V1,26,Año de inicio de Actividades,REVISAR,,DICCIONARIO.ANIO_INICIO,SIN_FUENTE,NULA,REVISAR_CORRECTO_SIN_FUENTE,Diccionario no trae valor usable para este campo.
I162S2C13J2V1,26,Área del Conocimiento,REVISAR,,DICCIONARIO.AREA_ACTUAL,SIN_FUENTE,NULA,REVISAR_CORRECTO_SIN_FUENTE,Diccionario no trae valor usable para este campo.
I162S2C13J2V1,26,Sub Área,REVISAR,,SIN_TABLA_OFICIAL_DE_EQUIVALENCIA_AREA,SIN_FUENTE,NULA,REVISAR_CORRECTO_SIN_FUENTE,SIN_TABLA_OFICIAL_DE_EQUIVALENCIA_AREA
I162S2C13J2V1,26,Carrera Genérica,REVISAR,,SIN_TABLA_OFICIAL_DE_EQUIVALENCIA_AREA,SIN_FUENTE,NULA,REVISAR_CORRECTO_SIN_FUENTE,SIN_TABLA_OFICIAL_DE_EQUIVALENCIA_AREA
I162S2C13J2V1,26,Título que otorga el programa,REVISAR,,DICCIONARIO.NOMBRE_TITULO,SIN_FUENTE,NULA,REVISAR_CORRECTO_SIN_FUENTE,Diccionario no trae valor usable para este campo.
I162S2C13J2V1,26,Grado Académico que otorga el programa,REVISAR,,SIN_FUENTE_EXPLICITA_EN_BASES_ACTUALES,SIN_FUENTE,NULA,REVISAR_CORRECTO_SIN_FUENTE,SIN_FUENTE_EXPLICITA_EN_BASES_ACTUALES
I162S2C13J2V1,26,Dependencia,REVISAR,,SIN_FUENTE_EXPLICITA_EN_BASES_ACTUALES,SIN_FUENTE,NULA,REVISAR_CORRECTO_SIN_FUENTE,SIN_FUENTE_EXPLICITA_EN_BASES_ACTUALES
I162S2C13J2V1,26,Régimen,REVISAR,,DICCIONARIO.REGIMEN,SIN_FUENTE,NULA,REVISAR_CORRECTO_SIN_FUENTE,Diccionario no trae valor usable para este campo.
I162S2C13J2V1,26,Ingreso Directo,REVISAR,,DICCIONARIO.REQUISITO_INGRESO,SIN_FUENTE,NULA,REVISAR_CORRECTO_SIN_FUENTE,Diccionario no trae valor usable para este campo.
I162S2C13J2V1,26,Ingreso desde un plan Común,REVISAR,,SIN_FUENTE_EXPLICITA_EN_BASES_ACTUALES,SIN_FUENTE,NULA,REVISAR_CORRECTO_SIN_FUENTE,SIN_FUENTE_EXPLICITA_EN_BASES_ACTUALES
I162S2C13J2V1,26,Ingreso desde Bachillerato,REVISAR,,SIN_FUENTE_EXPLICITA_EN_BASES_ACTUALES,SIN_FUENTE,NULA,REVISAR_CORRECTO_SIN_FUENTE,SIN_FUENTE_EXPLICITA_EN_BASES_ACTUALES
I162S2C13J2V1,26,Otro Tipo de Ingreso,REVISAR,,SIN_FUENTE_EXPLICITA_EN_BASES_ACTUALES,SIN_FUENTE,NULA,REVISAR_CORRECTO_SIN_FUENTE,SIN_FUENTE_EXPLICITA_EN_BASES_ACTUALES
I162S2C13J2V1,26,Ingreso otro,REVISAR,,SIN_FUENTE_EXPLICITA_EN_BASES_ACTUALES,SIN_FUENTE,NULA,REVISAR_CORRECTO_SIN_FUENTE,SIN_FUENTE_EXPLICITA_EN_BASES_ACTUALES
I162S2C13J2V1,26,ANIO_INICIO,REVISAR,,DICCIONARIO.ANIO_INICIO,SIN_FUENTE,NULA,REVISAR_CORRECTO_SIN_FUENTE,Diccionario no trae valor usable.
I162S2C13J2V1,26,REGIMEN,REVISAR,,DICCIONARIO.REGIMEN,SIN_FUENTE,NULA,REVISAR_CORRECTO_SIN_FUENTE,Diccionario no trae valor usable.
I162S2C13J2V1,26,DURACION_REGIMEN,REVISAR,,DICCIONARIO.DURACION_REGIMEN,SIN_FUENTE,NULA,REVISAR_CORRECTO_SIN_FUENTE,Diccionario no trae valor usable.
I162S2C13J2V1,26,NOMBRE_TITULO,REVISAR,,DICCIONARIO.NOMBRE_TITULO,SIN_FUENTE,NULA,REVISAR_CORRECTO_SIN_FUENTE,Diccionario no trae valor usable.
I162S2C13J2V1,26,ACREDITACION,REVISAR,,DICCIONARIO.ACREDITACION,SIN_FUENTE,NULA,REVISAR_CORRECTO_SIN_FUENTE,Diccionario no trae valor usable.
I162S2C13J2V1,26,REQUISITO_INGRESO,REVISAR,,DICCIONARIO.REQUISITO_INGRESO,SIN_FUENTE,NULA,REVISAR_CORRECTO_SIN_FUENTE,Diccionario no trae valor usable.
I162S2C13J2V1,26,SEMESTRES_RECONOCIDOS,REVISAR,,DICCIONARIO.SEMESTRES_RECONOCIDOS,SIN_FUENTE,NULA,REVISAR_CORRECTO_SIN_FUENTE,Diccionario no trae valor usable.
I162S2C13J2V1,26,AREA_ACTUAL,REVISAR,,DICCIONARIO.AREA_ACTUAL,SIN_FUENTE,NULA,REVISAR_CORRECTO_SIN_FUENTE,Diccionario no trae valor usable.
I162S2C13J2V1,26,AREA_ADMIN_DERECHO,REVISAR,,DICCIONARIO.AREA_ADMIN_DERECHO,SIN_FUENTE,NULA,REVISAR_CORRECTO_SIN_FUENTE,Diccionario no trae valor usable.
I162S2C13J2V1,26,AREA_AGRI_SILVI_PESCA_VET,REVISAR,,DICCIONARIO.AREA_AGRI_SILVI_PESCA_VET,SIN_FUENTE,NULA,REVISAR_CORRECTO_SIN_FUENTE,Diccionario no trae valor usable.
I162S2C13J2V1,26,AREA_ARTES_HUMANIDADES,REVISAR,,DICCIONARIO.AREA_ARTES_HUMANIDADES,SIN_FUENTE,NULA,REVISAR_CORRECTO_SIN_FUENTE,Diccionario no trae valor usable.
I162S2C13J2V1,26,AREA_CIENCIAS_NAT_MAT_ESTAD,REVISAR,,DICCIONARIO.AREA_CIENCIAS_NAT_MAT_ESTAD,SIN_FUENTE,NULA,REVISAR_CORRECTO_SIN_FUENTE,Diccionario no trae valor usable.
I162S2C13J2V1,26,AREA_CS_SOCIAL_PERIODISMO_INFO,REVISAR,,DICCIONARIO.AREA_CS_SOCIAL_PERIODISMO_INFO,SIN_FUENTE,NULA,REVISAR_CORRECTO_SIN_FUENTE,Diccionario no trae valor usable.
I162S2C13J2V1,26,AREA_EDUCACION,REVISAR,,DICCIONARIO.AREA_EDUCACION,SIN_FUENTE,NULA,REVISAR_CORRECTO_SIN_FUENTE,Diccionario no trae valor usable.
I162S2C13J2V1,26,AREA_INGE_INDUSTRIA_CONSTRUC,REVISAR,,DICCIONARIO.AREA_INGE_INDUSTRIA_CONSTRUC,SIN_FUENTE,NULA,REVISAR_CORRECTO_SIN_FUENTE,Diccionario no trae valor usable.
I162S2C13J2V1,26,AREA_SALUD_BIENESTAR,REVISAR,,DICCIONARIO.AREA_SALUD_BIENESTAR,SIN_FUENTE,NULA,REVISAR_CORRECTO_SIN_FUENTE,Diccionario no trae valor usable.
I162S2C13J2V1,26,AREA_SERVICIOS,REVISAR,,DICCIONARIO.AREA_SERVICIOS,SIN_FUENTE,NULA,REVISAR_CORRECTO_SIN_FUENTE,Diccionario no trae valor usable.
I162S2C13J2V1,26,AREA_TECNO_INFO_COMUNICA,REVISAR,,DICCIONARIO.AREA_TECNO_INFO_COMUNICA,SIN_FUENTE,NULA,REVISAR_CORRECTO_SIN_FUENTE,Diccionario no trae valor usable.
I162S2C13J2V1,26,VACANTES_PRIMER_SEMESTRE,REVISAR,,DICCIONARIO.VACANTES_PRIMER_SEMESTRE,SIN_FUENTE,NULA,REVISAR_CORRECTO_SIN_FUENTE,Diccionario no trae valor usable.
I162S2C13J2V1,26,VACANTES_SEGUNDO_SEMESTRE,REVISAR,,DICCIONARIO.VACANTES_SEGUNDO_SEMESTRE,SIN_FUENTE,NULA,REVISAR_CORRECTO_SIN_FUENTE,Diccionario no trae valor usable.
I162S2C13J2V1,26,FECHA_ADMISION_INICIAL,REVISAR,,SIN_FUENTE_ARANCELARIA_EN_BASES_ACTUALES,SIN_FUENTE,NULA,REVISAR_CORRECTO_SIN_FUENTE,SIN_FUENTE_ARANCELARIA_EN_BASES_ACTUALES
I162S2C13J2V1,26,MALLA_CURRICULAR,REVISAR,,SIN_FUENTE_ARANCELARIA_EN_BASES_ACTUALES,SIN_FUENTE,NULA,REVISAR_CORRECTO_SIN_FUENTE,SIN_FUENTE_ARANCELARIA_EN_BASES_ACTUALES
I162S2C13J2V1,26,PERFIL_EGRESO,REVISAR,,SIN_FUENTE_ARANCELARIA_EN_BASES_ACTUALES,SIN_FUENTE,NULA,REVISAR_CORRECTO_SIN_FUENTE,SIN_FUENTE_ARANCELARIA_EN_BASES_ACTUALES
I162S2C13J2V1,26,TEXTO_REQUISITO_INGRESO,REVISAR,,SIN_FUENTE_EXPLICITA_EN_BASES_ACTUALES,SIN_FUENTE,NULA,REVISAR_CORRECTO_SIN_FUENTE,SIN_FUENTE_EXPLICITA_EN_BASES_ACTUALES
I162S2C13J2V1,26,LICENCIA_ENS_MEDIA,REVISAR,,SIN_FUENTE_EXPLICITA_EN_BASES_ACTUALES,SIN_FUENTE,NULA,REVISAR_CORRECTO_SIN_FUENTE,SIN_FUENTE_EXPLICITA_EN_BASES_ACTUALES
I162S2C13J2V1,26,NOTAS_ENS_MEDIA,REVISAR,,SIN_FUENTE_EXPLICITA_EN_BASES_ACTUALES,SIN_FUENTE,NULA,REVISAR_CORRECTO_SIN_FUENTE,SIN_FUENTE_EXPLICITA_EN_BASES_ACTUALES
I162S2C13J2V1,26,PROMEDIO_MIN_ENS_MEDIA,REVISAR,,SIN_FUENTE_EXPLICITA_EN_BASES_ACTUALES,SIN_FUENTE,NULA,REVISAR_CORRECTO_SIN_FUENTE,SIN_FUENTE_EXPLICITA_EN_BASES_ACTUALES
I162S2C13J2V1,26,RECONOCIMIENTOS_APREN_PREVIOS,REVISAR,,SIN_FUENTE_EXPLICITA_EN_BASES_ACTUALES,SIN_FUENTE,NULA,REVISAR_CORRECTO_SIN_FUENTE,SIN_FUENTE_EXPLICITA_EN_BASES_ACTUALES
I162S2C13J2V1,26,EXPERIENCIA_LABORAL,REVISAR,,SIN_FUENTE_EXPLICITA_EN_BASES_ACTUALES,SIN_FUENTE,NULA,REVISAR_CORRECTO_SIN_FUENTE,SIN_FUENTE_EXPLICITA_EN_BASES_ACTUALES
I162S2C13J2V1,26,OTROS_REQUISITOS,REVISAR,,SIN_FUENTE_EXPLICITA_EN_BASES_ACTUALES,SIN_FUENTE,NULA,REVISAR_CORRECTO_SIN_FUENTE,SIN_FUENTE_EXPLICITA_EN_BASES_ACTUALES
I162S2C13J2V1,26,MAIL_DIFUSION_CARRERA,REVISAR,,SIN_FUENTE_ARANCELARIA_EN_BASES_ACTUALES,SIN_FUENTE,NULA,REVISAR_CORRECTO_SIN_FUENTE,SIN_FUENTE_ARANCELARIA_EN_BASES_ACTUALES
I162S2C13J2V1,26,FORMATO_VALOR,REVISAR,,SIN_FUENTE_ARANCELARIA_EN_BASES_ACTUALES,SIN_FUENTE,NULA,REVISAR_CORRECTO_SIN_FUENTE,SIN_FUENTE_ARANCELARIA_EN_BASES_ACTUALES
I162S2C13J2V1,26,VALOR_MATRICULA_ANUAL,REVISAR,,SIN_FUENTE_ARANCELARIA_EN_BASES_ACTUALES,SIN_FUENTE,NULA,REVISAR_CORRECTO_SIN_FUENTE,SIN_FUENTE_ARANCELARIA_EN_BASES_ACTUALES
I162S2C13J2V1,26,COSTO_TITULACION,REVISAR,,SIN_FUENTE_ARANCELARIA_EN_BASES_ACTUALES,SIN_FUENTE,NULA,REVISAR_CORRECTO_SIN_FUENTE,SIN_FUENTE_ARANCELARIA_EN_BASES_ACTUALES
I162S2C13J2V1,26,VALOR_CERTIFICADO_DIPLOMA,REVISAR,,SIN_FUENTE_ARANCELARIA_EN_BASES_ACTUALES,SIN_FUENTE,NULA,REVISAR_CORRECTO_SIN_FUENTE,SIN_FUENTE_ARANCELARIA_EN_BASES_ACTUALES
I162S2C13J2V1,26,ARANCEL_ANUAL,REVISAR,,SIN_FUENTE_ARANCELARIA_EN_BASES_ACTUALES,SIN_FUENTE,NULA,REVISAR_CORRECTO_SIN_FUENTE,SIN_FUENTE_ARANCELARIA_EN_BASES_ACTUALES
I162S2C13J2V1,26,VIGENCIA_CARRERA,REVISAR,,SIN_FUENTE_EXPLICITA_EN_BASES_ACTUALES,SIN_FUENTE,NULA,REVISAR_CORRECTO_SIN_FUENTE,SIN_FUENTE_EXPLICITA_EN_BASES_ACTUALES
I162S2C1J2V2,27,Mención o Especialidad,REVISAR,,SIN_FUENTE_EXPLICITA_EN_BASES_ACTUALES,SIN_FUENTE,NULA,REVISAR_CORRECTO_SIN_FUENTE,SIN_FUENTE_EXPLICITA_EN_BASES_ACTUALES
I162S2C1J2V2,27,Detalle del Tipo de Programa (especiales),REVISAR,,SIN_FUENTE_DETALLE_PROGRAMA_ESPECIAL,SIN_FUENTE,NULA,REVISAR_CORRECTO_SIN_FUENTE,Programa especial sin detalle validado.
I162S2C1J2V2,27,Área del Conocimiento,REVISAR,10,DICCIONARIO.AREA_ACTUAL,REGLA_CONDICIONAL,MEDIA,COMPLETABLE_POR_REGLA_CONDICIONAL,Existe código técnico; falta confirmar formato/etiqueta final aceptada por formulario.
I162S2C1J2V2,27,Sub Área,REVISAR,,SIN_TABLA_OFICIAL_DE_EQUIVALENCIA_AREA,SIN_FUENTE,NULA,REVISAR_CORRECTO_SIN_FUENTE,SIN_TABLA_OFICIAL_DE_EQUIVALENCIA_AREA
I162S2C1J2V2,27,Carrera Genérica,REVISAR,,SIN_TABLA_OFICIAL_DE_EQUIVALENCIA_AREA,SIN_FUENTE,NULA,REVISAR_CORRECTO_SIN_FUENTE,SIN_TABLA_OFICIAL_DE_EQUIVALENCIA_AREA
I162S2C1J2V2,27,Grado Académico que otorga el programa,REVISAR,,SIN_FUENTE_EXPLICITA_EN_BASES_ACTUALES,SIN_FUENTE,NULA,REVISAR_CORRECTO_SIN_FUENTE,SIN_FUENTE_EXPLICITA_EN_BASES_ACTUALES
I162S2C1J2V2,27,Dependencia,REVISAR,,SIN_FUENTE_EXPLICITA_EN_BASES_ACTUALES,SIN_FUENTE,NULA,REVISAR_CORRECTO_SIN_FUENTE,SIN_FUENTE_EXPLICITA_EN_BASES_ACTUALES
I162S2C1J2V2,27,Régimen,REVISAR,1,DICCIONARIO.REGIMEN,REGLA_CONDICIONAL,MEDIA,COMPLETABLE_POR_REGLA_CONDICIONAL,Existe código técnico; falta confirmar formato/etiqueta final aceptada por formulario.
I162S2C1J2V2,27,Ingreso Directo,REVISAR,2,DICCIONARIO.REQUISITO_INGRESO,REGLA_CONDICIONAL,MEDIA,COMPLETABLE_POR_REGLA_CONDICIONAL,Existe código técnico; falta confirmar formato/etiqueta final aceptada por formulario.
